key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
canham_local_2018,Local differentiation in tree growth responses to climate,2018,1,1,ECOSPHERE,2150-8925,9,8,NA,"Canham, Charles D. and Murphy, Lora and Riemann, Rachel and McCullough, Richard and Burrili, Elizabeth month = aug,",10.1002/ecs2.2368,,,,"Many temperate tree species have extraordinarily broad distributions along gradients of temperature and precipitation. But it is not clear in most species whether this reflects very broad tolerance of climate conditions, or a high degree of genetic differentiation or phenotypic acclimation in their responses to local climate. Provenance trials and common garden experiments indicate that at least some tree species of the temperate forests of eastern North America show genetic differentiation in growth as a function of climate, although these studies have been largely limited to measurements on growth of seedlings and saplings. To test for evidence of either adaptation or acclimation in adult response to local climatic conditions, we used data from over 23,000 tree cores collected by the U.S. Forest Inventory and Analysis program in the 1980s for 14 tree species distributed in states from Maine to Ohio. We tested a suite of alternate models for interannual variation in radial growth as a function of (1) tree age, (2) size, (3) temperature, and (4) precipitation. The models included climate variables from both the current and previous year. The alternate models allowed us to test whether growth was best predicted from absolute values of the climate variables, or from deviation of current or previous year climate from long-term average at the location of an individual tree core. In all 14 species, models that used deviation from local, long-term mean climate were superior, indicating that all 14 species showed strong adaptation or acclimation to local climate. In most of the species, growth was highest in years that were cooler and wetter than long-term average at a location. The analysis does not allow us to distinguish between genetic differentiation and phenotypic acclimation responses. If the results are genetically based, trees within a given location could be much more sensitive to climate change than indicated by the very broad geographic distributions of these temperate tree species, but if the results are phenotypic, this would represent local acclimation that could help buffer species in the face of climate change."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
schmidt_monitoring_2018,Monitoring age-related trends in genomic diversity of {Australian} lungfish,2018,1,1,MOLECULAR ECOLOGY,0962-1083,27,16,3231--3241,"Schmidt, Daniel J. and Fallon, Stewart and Roberts, David T. and Espinoza, Thomas and McDougall, Andrew and Brooks, Steven G. and Kind, Peter K. and Bond, Nick R. and Kennard, Mark J. and Hughes, Jane M. month = aug,",10.1111/mec.14791,,,,"An important challenge for conservation science is to detect declines in intraspecific diversity so that management action can be guided towards populations or species at risk. The lifespan of Australian lungfish (Neoceratodus forsteri) exceeds 80years, and human impacts on breeding habitat over the last half century may have impeded recruitment, leaving populations dominated by old postreproductive individuals, potentially resulting in a small and declining breeding population. Here, we conduct a single-sample evaluation of genetic erosion within contemporary populations of the Australian lungfish. Genetic erosion is a temporal decline in intraspecific diversity due to factors such as reduced population size and inbreeding. We examined whether young individuals showed signs of reduced genetic diversity and/or inbreeding using a novel bomb radiocarbon dating method to age lungfish nonlethally, based on C-14 ratios of scales. A total of 15,201 single nucleotide polymorphic (SNP) loci were genotyped in 92 individuals ranging in age from 2 to 77years old. Standardized individual heterozygosity and individual inbreeding coefficients varied widely within and between riverine populations, but neither was associated with age, so perceived problems with recruitment have not translated into genetic erosion that could be considered a proximate threat to lungfish populations. Conservation concern has surrounded Australian lungfish for over a century. However, our results suggest that long-lived threatened species can maintain stable levels of intraspecific variability when sufficient reproductive opportunities exist over the course of a long lifespan."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
hennin_higher_2018,Higher rates of prebreeding condition gain positively impacts clutch size: {A} mechanistic test of the condition-dependent individual optimization model,2018,1,1,FUNCTIONAL ECOLOGY,0269-8463,32,8,2019--2028,"Hennin, Holly L. and Dey, Cody J. and Bety, Joel and Gilchrist, H. Grant and Legagneux, Pierre and Williams, Tony D. and Love, Oliver P. month = aug,",10.1111/1365-2435.13133,,,,"1. A combination of timing of and body condition (i.e., mass) at arrival on the breeding grounds interact to influence the optimal combination of the timing of reproduction and clutch size in migratory species. This relationship has been formalized by Rowe et al. in a condition-dependent individual optimization model (American Naturalist, 1994, 143, 689-722), which has been empirically tested and validated in avian species with a capital-based breeding strategy. 2. This model makes a key, but currently untested prediction; that variation in the rate of body condition gain will shift the optimal combination of laying date and clutch size. This prediction is essential because it implies that individuals can compensate for the challenges associated with late timing of arrival or poor body condition at arrival on the breeding grounds through adjustment of their life history investment decisions, in an attempt to maximize fitness. 3. Using an 11-year data set in arctic-nesting common eiders (Somateria mollissima), quantification of fattening rates using plasma triglycerides (an energetic metabolite), and a path analysis approach, we test this prediction of this optimization model; controlling for arrival date and body condition, females that fatten more quickly will adjust the optimal combination of lay date and clutch size, in favour of a larger clutch size. 4. As predicted, females fattening at higher rates initiated clutches earlier and produced larger clutch sizes, indicating that fattening rate is an important factor in addition to arrival date and body condition in predicting individual variation in reproductive investment. However, there was no direct effect of fattening rate on clutch size (i.e., birds laying on the same date had similar clutch sizes, independent of their fattening rate). Instead, fattening rate indirectly affected clutch size via earlier lay dates, thus not supporting the original predictions of the optimization model. 5. Our results demonstrate that variation in the rate of condition gain allows individuals to shift flexibly along the seasonal decline in clutch size to presumably optimize the combination of laying date and clutch size."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
X.anonymous._mechanisms_2018,"Mechanisms underlying spruce budworm outbreak processes as elucidated by a 14-year study in {New} {Brunswick} (vol 87, pg 600, 2017)",2018,1,1,ECOLOGICAL MONOGRAPHS,0012-9615,88,3,481,"[Anonymous] month = aug,",10.1002/ecm.1308,,,,NA," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
bundus_genetic_2018,Genetic basis to hybrid inviability is more complex than hybrid male sterility in {Caenorhabditis} nematodes,2018,1,1,HEREDITY,0018-067X,121,2,169--182,"Bundus, Joanna D. and Wang, Donglin and Cutter, Asher D. month = aug,",10.1038/s41437-018-0069-y,,,,"Hybrid male sterility often evolves before female sterility or inviability of hybrids, implying that the accumulation of divergence between separated lineages should lead hybrid male sterility to have a more polygenic basis. However, experimental evidence is mixed. Here, we use the nematodes Caenorhabditis remanei and C. latens to characterize the underlying genetic basis of asymmetric hybrid male sterility and hybrid inviability. We demonstrate that hybrid male sterility is consistent with a simple genetic basis, involving a single X-autosome incompatibility. We also show that hybrid inviability involves more genomic compartments, involving diverse nuclear-nuclear incompatibilities, a mito-nuclear incompatibility, and maternal effects. These findings demonstrate that male sensitivity to genetic perturbation may be genetically simple compared to hybrid inviability in Caenorhabditis and motivates tests of generality for the genetic architecture of hybrid incompatibility across the breadth of phylogeny."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
melo_road_2018,The road to evolutionary success: insights from the demographic history of an {Amazonian} palm,2018,1,1,HEREDITY,0018-067X,121,2,183--195,"Melo, Warita A. and Freitas, Cintia G. and Bacon, Christine D. and Collevatti, Rosane G. month = aug,",10.1038/s41437-018-0074-1,,,,"Evolutionary success, as demonstrated by high abundance and a wide geographical range, is related to genetic variation and historical demography. Here we assess how climatic change during the Quaternary influenced the demography and distribution of the Neotropical swamp palm Mauritia flexuosa. Using microsatellite loci and coalescent analyses we examined how demographical dynamics affected genetic diversity, effective population size and connectivity through time and space. Mauritia flexuosa presents significant genetic differentiation between the Amazonian and Cerrado biomes and among different river basins Amazonian lineages are ancient compared to lineages from the Cerrado, a pattern corroborated using the fossil pollen record, where the species was absent from the Cerrado during the cold and dry periods of the last glacial cycles, then returned during the wet, interglacial phases. Coalescent simulations show that the pattern of observed genetic diversity for M. flexuosa is most likely due to a range retraction during the Last Glacial Maximum, leading to multiple refugia and resulting in high differentiation between Amazonian and Cerrado biomes. Isolation-by-distance and by-environment also shaped the distribution and evolutionary success of M. flexuosa. Our study provides new insights into the historical factors that affected geographical distribution and structure genetic diversity, contributing to long-term evolutionary success."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
andre_phenotypic_2018,Phenotypic plasticity in genitalia: baculum shape responds to sperm competition risk in house mice,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1882,NA,"Andre, I, Goncalo and Firman, Renee C. and Simmons, Leigh W. month = jul,",10.1098/rspb.2018.1086,,,,"Males are known to adjust their expenditure on testes growth and sperm production in response to sperm competition risk. Genital morphology can also contribute to competitive fertilization success but whether male genital morphology can respond plastically to the sperm competition environment has received little attention. Here, we exposed male house mice to two different sperm competition environments during their sexual development and quantified phenotypic plasticity in baculum morphology. The sperm competition environment generated plasticity in body growth. Males maturing under sperm competition risk were larger and heavier than males maturing under no sperm competition risk. We used a landmark-based geometric morphometric approach to measure baculum size and shape. Independent of variation in body size, males maintained under risk of sperm competition had a relatively thicker and more distally extended baculum bulb compared with males maintained under no sperm competition risk. Plasticity in baculum shape paralleled evolutionary responses to selection from sperm competition reported in previous studies of house mice. Our findings provide experimental evidence of socially mediated phenotypic plasticity in male genitalia."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
mcclung_endogenous_2018,Endogenous oxytocin predicts helping and conversation as a function of group membership,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1882,NA,"McClung, Jennifer Susan and Triki, Zegni and Clement, Fabrice and Bangerter, Adrian and Bshary, Redouan month = jul,",10.1098/rspb.2018.0939,,,,"Humans cooperate with unrelated individuals to an extent that far outstrips any other species. We also display extreme variation in decisions about whether to cooperate or not, and the mechanisms driving this variation remain an open question across the behavioural sciences. One candidate mechanism underlying this variation in cooperation is the evolutionary ancient neurohormone oxytocin (OT). As current research focuses on artificial administration of OT in asocial tasks, little is known about how the hormone in its naturally occurring state actually impacts behaviour in social interactions. Using a new optimal foraging paradigm, the `egg hunt', we assessed the association of endogenous OT with helping behaviour and conversation. We manipulated players' group membership relative to each other prior to an egg hunt, during which they had repeated opportunities to spontaneously help each other. Results show that endogenous baseline OT predicted helping and conversation type, but crucially as a function of group membership. Higher baseline OT predicted increased helping but only between in-group players, as well as decreased discussion about individuals' goals between in-group players but conversely more of such discussion between out-group players. Subsequently, behaviour but not conversation during the hunt predicted change in OT, in that out-group members who did not help showed a decrease in OT from baseline levels. In sum, endogenous OT predicts helping behaviour and conversation, importantly as a function of group membership, and this effect occurs in parallel to uniquely human cognitive processes."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
lu_human_2018,Human activities accelerated the degradation of saline seepweed red beaches by amplifying top-down and bottom-up forces,2018,1,1,ECOSPHERE,2150-8925,9,7,NA,"Lu, Weizhi and Xiao, Jingfeng and Lei, Wei and Du, Jinqiu and Li, Zhengjie and Cong, Pifu and Hou, Wenhao and Zhang, Jialin and Chen, Luzhen and Zhang, Yihui and Liao, Guoxiang month = jul,",10.1002/ecs2.2352,,,,"Salt marshes dominated by saline seepweed (Suaeda heteroptera) provide important ecosystem services such as sequestering carbon (blue carbon), maintaining healthy fisheries, and protecting shorelines. These salt marshes also constitute stunning red beach landscapes, and the resulting tourism significantly contributes to the local economy. However, land use change and degradation have led to a substantial loss of the red beach area. It remains unclear how human activities influence the top-down and bottom-up forces that regulate the distribution and succession of these salt marshes and lead to the degradation of the red beaches. We examined how bottom-up forces influenced the germination, emergence, and colonization of saline seepweed with field measurements and a laboratory experiment. We also examined whether top-down forces affected the red beach distribution by conducting a field survey for crab burrows and density, laboratory feeding trials, and waterbird investigations. The higher sediment accretion rate induced by human activities limited the establishment of new red beaches. The construction of tourism facilities and the frequent presence of tourists reduced the density of waterbirds, which in turn increased the density of crabs, intensifying the top-down forces such as predators and herbivores that drive the degradation of the coastal red beaches. Our results show that sediment accretion and plant-herbivory changes induced by human activities were likely the two primary ecological processes leading to the degradation of the red beaches. Human activities significantly shaped the abundance and distribution of the red beaches by altering both top-down and bottom-up ecological processes. Our findings can help us better understand the dynamics of salt marshes and have implications for the management and restoration of coastal wetlands."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
siders_litter_2018,Litter identity affects assimilation of carbon and nitrogen by a shredding caddisfly,2018,1,1,ECOSPHERE,2150-8925,9,7,NA,"Siders, Adam C. and Compson, Zacchaeus G. and Hungate, Bruce A. and Dijkstra, Paul and Koch, George W. and Wymore, Adam S. and Gr and y, A. Stuart and Marks, Jane C. month = jul,",10.1002/ecs2.2340,,,,"Ecologists often equate litter quality with decomposition rate. In soil and sediments, litter that is rapidly decomposed by microbes often has low concentrations of tannin and lignin and low C:N ratios. Do these same traits also favor element transfer to higher trophic levels in streams, where many insects depend on litter as their primary food source? We test the hypothesis that slow decomposition rates promote element transfer from litter to insects, whereas rapid decomposition favors microbes. We measured carbon and nitrogen fluxes from four plant species to a leaf-shredding caddisfly using isotopically labeled litter. Caddisflies assimilated a higher percentage of litter carbon and nitrogen lost from slowly decomposing litters (Platanus wrightii and Quercus gambelii). In contrast, rapidly decomposing litters (Fraxinus velutina and Populus fremontii) supported higher microbial biomass. These results challenge the view that rapidly decomposing litter is higher quality by demonstrating that slowly decomposing litters provide a critical resource for insects."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
lemaitre_influence_2018,The influence of early-life allocation to antlers on male performance during adulthood: {Evidence} from contrasted populations of a large herbivore,2018,1,1,JOURNAL OF ANIMAL ECOLOGY,0021-8790,87,4,921--932,"Lemaitre, Jean-Francois and Cheynel, Louise and Douhard, Frederic and Bourgoin, Gilles and Debias, Francois and Ferte, Hubert and Gilot-Fromont, Emmanuelle and Pardonnet, Sylvia and Pellerin, Maryline and Rey, Benjamin and Vanpe, Cecile and Hewison, A. J. Mark and Gaillard, Jean-Michel month = jul,",10.1111/1365-2656.12833,,,,"1. To secure mating opportunities, males often develop and maintain conspicuous traits that are involved in intrasexual and/or intersexual competition. While current models of sexual selection rely on the assumption that producing such traits is costly, quantifying the cost of allocating to secondary sexual traits remains challenging. 2. According to the principle of allocation, high energy allocation to growth or sexual traits in males should lead to reduced energy allocation to the maintenance of cellular and physiological functions, potentially causing them to age faster, with impaired survival. 3. We evaluated the short-term and delayed consequences of energy allocation to antlers early in life in two contrasted populations of roe deer, Capreolus capreolus. Although most males mate successfully for the first time in their fourth year, antlers are grown annually from the first year of life onwards. We tested the prediction that a high level of allocation to antler growth during the first two years of life should lead to lower body mass, antler size and survival during the early and late prime stages, as well as to reduced longevity overall. 4. Growing and carrying long antlers during the first years of life was not associated with any detectable cost in the late prime stage. The positive association between antler growth in early life and adult body mass instead supports that fawn antler acts as an honest signal of phenotypic quality in roe deer. 5. For a given body mass, yearling males growing longer antlers displayed impaired performance during their late prime. We also found a trend for a short-term survival cost of allocation to relative antler length during the second year of life. 6.Yearling males that grow long antlers relative to their mass might display a fast life-history tactic. We argue that differential allocation to secondary sexual traits generates a diversity of individual trajectories that should impact population dynamics."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
wenk_investment_2018,Investment in reproduction for 14 iteroparous perennials is large and associated with other life-history and functional traits,2018,1,1,JOURNAL OF ECOLOGY,0022-0477,106,4,1338--1348,"Wenk, Elizabeth Hedi and Abramowicz, Konrad and Westoby, Mark and Falster, Daniel S. month = jul,",10.1111/1365-2745.12974,,,,"1. While theoretical models predict reproductive allocation (RA) should approach 100\% of available energy as a plant ages, available empirical data suggest much lower RA values in perennial plants. In this study, we have two aims. First, we assess whether the discrepancy between theory and data arises from methodological differences in how growth and RA are calculated. Specifically, we hypothesize RA in older plants is large when compared to growth in leaf area, that is, after excluding turnover of stem and leaf tissues. Second, we hypothesize that species with cheap tissues or those that are shorter reach RA = 0.5 at a younger age. 2. We measured investment in leaf, stem and reproduction on individuals from 14 co-occurring woody perennial iteroparous species. A fire chronosequence allowed us to use a space-for-time substitution to estimate RA schedules for each species, simultaneously measuring reproductive and vegetative production on individuals differing in age. 3. For most (11 of 14) species, we found RA eventually reached 100\% of available energy, with another two species reaching at least 80\%. Increases in RA were associated with a decline in growth of leaf area. Comparing species, we found that species with cheap leaves reached RA = 0.5 sooner (they could be called fast-living), whereas delayed maturation and slower increases in RA were associated with greater maximum height. 4. Synthesis. Explicitly accounting for the cost of leaf replacement leads to the high estimates of reproductive allocation in perennial plants predicted by theoretical models, limiting or even halting leaf area expansion. For some species, so much energy is allocated to reproduction that leaf area declines year-upon-year for multiple growing seasons preceding death. Connecting lifetime reproductive allocation schedules with leaf area expansion, leaf life span, and plant maximum height demonstrates how reproductive allocation schedules synthesize a plant's life-history strategy, making them a valuable tool for connecting plant traits and demography."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
krah_independent_2018,Independent effects of host and environment on the diversity of wood-inhabiting fungi,2018,1,1,JOURNAL OF ECOLOGY,0022-0477,106,4,1428--1442,"Krah, Franz-Sebastian and Seibold, Sebastian and Br and l, Rol and  and Baldrian, Petr and Mueller, Joerg and Baessler, Claus month = jul,",10.1111/1365-2745.12939,,,,"1. Dead wood is a habitat for numerous fungal species, many of which are important agents of decomposition. Previous studies suggested that wood-inhabiting fungal communities are affected by climate, availability of dead wood in the surrounding landscape and characteristics of the colonized dead-wood object( e.g. host tree species). These findings indicate that different filters structure fungal communities at different scales, but how these factors individually drive fungal fruiting diversity on dead-wood objects is unknown. 2. We conducted an orthogonal experiment comprising 180 plots( 0.1 ha) in a random block design and measured fungal fruit body richness and community composition on 720 dead-wood objects over the first 4 years of succession. The experiment allowed us to disentangle the effects of the host( beech and fir; logs and branches) and the environment( microclimate: sunny and shady plots; local dead wood: amount and heterogeneity of dead wood added to plot). 3. Variance partitioning revealed that the host was more important than the environment for the diversity of wood-inhabiting fungi. A more detailed model revealed that host tree species had the highest independent effect on richness and community composition of fruiting species of fungi. Host size had significant but low independent effects on richness and community composition of fruiting species. Canopy openness significantly affected the community composition of fruiting species. By contrast, neither local amount nor heterogeneity of dead wood significantly affected the fungal diversity measures. 4. Synthesis. Our study identified host tree species as a more important driver of the diversity of wood-inhabiting fungi than the environment, which suggests a hostcentred filter of this diversity in the early phase of the decomposition process. For the conservation of wood-inhabiting fungi, a high variety of host species in various microclimates is more important than the availability of dead wood at the stand level."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
sanders.demott_snow_2018,"Snow depth, soil temperature and plant-herbivore interactions mediate plant response to climate change",2018,1,1,JOURNAL OF ECOLOGY,0022-0477,106,4,1508--1519,"S and ers-DeMott, Rebecca and McNellis, Risa and Jabouri, Maroua and Templer, Pamela H. month = jul,",10.1111/1365-2745.12912,,,,"1. Northern forest ecosystems are projected to experience warmer growing seasons, as well as winters with reduced snowpack depth and duration. Reduced snowpack will expose soils to cold winter air and lead to increased frequency of freeze-thaw cycles. The interactions between warmer soils in the growing season and colder soils in winter may have important implications for the phenology, productivity and nutrient content of forest plants. 2. We conducted an experiment at Hubbard Brook Experimental Forest, NH, USA, to examine the effects of growing season warming, reduced depth and duration of winter snowpack, as well as increased frequency of soil freeze-thaw cycles on sugar maple (Acer saccharum) and red maple (Acer rubrum) saplings. We examined the direct effects of soil temperatures on plant root health, timing of leaf-out, foliar nitrogen, rates of photosynthesis and growth, as well as the indirect effects of snowpack reduction on herbivory on plant stems. 3. A smaller winter snowpack and increased frequency of soil freeze-thaw cycles in winter led to increased root damage and delayed leaf-out for maple saplings. Snowpack reduction decreased rates of stem herbivory in winter, indicating that alleviation of above-ground stem damage in winters with reduced snowpack may offset the root damage incurred from successive soil freeze-thaw cycles in winters with low snowpack. 4. Synthesis. By examining the response of two dominant tree species to simulated climate change in both the growing season and winter, we find that plant responses are mediated through a combination of changes in soil temperature and plant-herbivore interactions that differentially affect above- and below-ground plant components. These results highlight the feedbacks between trophic levels that shape forest function and demonstrate the need for considering climate change across seasons in global change experiments to determine how forest function may change in the future."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
conti_functional_2018,Functional trait differences and trait plasticity mediate biotic resistance to potential plant invaders,2018,1,1,JOURNAL OF ECOLOGY,0022-0477,106,4,1607--1620,"Conti, Luisa and Block, Svenja and Parepa, Madalin and Muenkemueller, Tamara and Thuiller, Wilfried and Acosta, Alicia T. R. and van Kleunen, Mark and Dullinger, Stefan and Essl, Franz and Dullinger, Iwona and Moser, Dietmar and Klonner, Guenther and Bossdorf, Oliver and Carboni, Marta month = jul,",10.1111/1365-2745.12928,,,,"1. Biotic resistance represents an important natural barrier to potential invaders throughout the world, yet the underlying mechanisms that drive such resistance are still debated. In theory, native communities should repel both functionally similar invaders which compete for the same resources, and invaders which possess less competitive traits. However, environmental stress, trade-offs across vital rates and competition-induced plastic trait shifts may modify expected competitive outcomes, thereby influencing invasion dynamics. 2. In order to test these theoretical links between trait distributions and biotic resistance, we performed a mesocosm experiment with 25 non-native ornamental species invading native plant communities. Each non-native species was grown with and without the native community under two watering treatments (regular and reduced). We measured biotic resistance as the difference in performance of non-native individuals grown with and without the community in terms of their survival, growth and reproduction. We quantified overall functional dissimilarity between non-native ornamental individuals and native communities based on the combination of plant height, specific leaf area and seed mass. Then, assuming each of these traits is also potentially linked to competitive ability, we measured the position of non-natives on trait hierarchies. While height is positively correlated with competitive ability for light interception, conservative leaf and seed characteristics provide greater tolerance to competition for other resources. Finally, we quantified plastic trait shifts of non-native individuals induced by competition. 3. Indeed, the native community repelled functionally similar individuals by lowering the invader's survival rate. Simultaneously, shorter ornamental individuals with larger specific leaf areas were less tolerant to biotic resistance from the community across vital rates, although the effect of trait hierarchies often depended on watering conditions. Finally, non-natives responded to competition by shifting their traits. Most importantly, individuals with more competitive traits were able to overcome biotic resistance also through competition-induced plastic trait shifts. 4. Synthesis. Our results highlight that both functional dissimilarity and trait hierarchies mediate biotic resistance to ornamental plant invaders. Nevertheless, environmental stress as well as opposing trends across vital rates are also influential. Furthermore, plastic trait shifts can reinforce potential invaders' competitive superiority, determining a positive feedback."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
runemark_genomic_2018,Genomic {Contingencies} and the {Potential} for {Local} {Adaptation} in a {Hybrid} {Species,2018,1,1,AMERICAN NATURALIST,0003-0147,192,1,10+,"Runemark, Anna and Fern and ez, Laura Pineiro and Eroukhmanoff, Fabrice and Saetre, Glenn-Peter month = jul,",10.1086/697563,,,,"Hybridization is increasingly recognized as a potent evolutionary force. Although additive genetic variation and novel combinations of parental genes theoretically increase the potential for hybrid species to adapt, few empirical studies have investigated the adaptive potential within a hybrid species. Here, we address whether genomic contingencies, adaptation to climate, or diet best explain divergence in beak morphology using genomically diverged island populations of the homoploid hybrid Italian sparrow Passer italiae from Crete, Corsica, and Sicily. Populations vary significantly in beak morphology both between and within islands of origin. Temperature seasonality best explains population divergence in beak size. Interestingly, beak shape along all significant dimensions of variation was best explained by annual precipitation, genomic composition, and their interaction, suggesting a role for contingencies. Moreover, beak shape similarity to a parent species correlates with proportion of the genome inherited from that species, consistent with the presence of contingencies. In conclusion, adaptation to local conditions and genomic contingencies arising from putatively independent hybridization events jointly explain beak morphology in the Italian sparrow. Hence, hybridization may induce contingencies and restrict evolution in certain directions dependent on the genetic background."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
branco_eco.evolutionary_2018,Eco-{Evolutionary} {Dynamics} of {Ecological} {Stoichiometry} in {Plankton} {Communities,2018,1,1,AMERICAN NATURALIST,0003-0147,192,1,E1--E20,"Branco, Pedro and Egas, Martijn and Elser, James J. and Huisman, Jef month = jul,",10.1086/697472,,,,"Nitrogen (N) and phosphorus (P) limit primary production in many aquatic ecosystems, with major implications for ecological interactions in plankton communities. Yet it remains unclear how evolution may affect the N:P stoichiometry of phytoplankton-zooplankton interactions. Here, we address this issue by analyzing an eco-evolutionary model of phytoplankton-zooplankton interactions with explicit nitrogen and phosphorus dynamics. In our model, investment of phytoplankton in nitrogen versus phosphorus uptake is an evolving trait, and zooplankton display selectivity for phytoplankton with N:P ratios matching their nutritional requirements. We use this model to explore implications of the contrasting N:P requirements of copepods versus cladocerans. The model predicts that selective zooplankton strongly affect the N:P ratio of phytoplankton, resulting in deviations from their optimum N:P ratio. Specifically, selective grazing by nitrogen-demanding copepods favors dominance of phytoplankton with low N:P ratios, whereas phosphorus-demanding cladocerans favor dominance of phytoplankton with high N:P ratios. Interestingly, selective grazing by nutritionally balanced zooplankton leads to the occurrence of alternative stable states, where phytoplankton may evolve either low, optimum, or high N:P ratios, depending on the initial conditions. These results offer a new perspective on commonly observed differences in N:P stoichiometry between plankton of freshwater and those of marine ecosystems and indicate that selective grazing by zooplankton can have a major impact on the stoichiometric composition of phytoplankton."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
navarro_genetic_2018,Genetic mapping of molar size relations identifies inhibitory locus for third molars in mice,2018,1,1,HEREDITY,0018-067X,121,1,1--11,"Navarro, Nicolas and Maga, A. Murat month = jul,",10.1038/s41437-017-0033-2,,,,"Molar size in Mammals shows considerable disparity and exhibits variation similar to that predicted by the Inhibitory Cascade model. The importance of such developmental systems in favoring evolutionary trajectories is also underlined by the fact that this model can predict macroevolutionary patterns. Using backcross mice, we mapped QTL for molar sizes controlling for their sequential development. Genetic controls for upper and lower molars appear somewhat similar, and regions containing genes implied in dental defects drive this variation. We mapped three relationship QTLs (rQTL) modifying the control of the mesial molars on the focal third molar. These regions overlap Shh, Sostdc1, and Fst genes, which have pervasive roles in development and should be buffered against new variation. It has theoretically been shown that rQTL produces new variation channeled in the direction of adaptive changes. Our results provide evidence that evolutionary/disease patterns of tooth size variation could result from such a non-random generating process."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
weiskopf_using_2018,Using terrestrial haematophagous leeches to enhance tropical biodiversity monitoring programmes in {Bangladesh,2018,1,1,JOURNAL OF APPLIED ECOLOGY,0021-8901,55,4,2071--2081,"Weiskopf, Sarah R. and McCarthy, Kyle P. and Tessler, Michael and Rahman, Hasan A. and McCarthy, Jennifer L. and Hersch, Rebecca and Faisal, Mohammad Muzaffar and Siddall, Mark E. month = jul,",10.1111/1365-2664.13111,,,,"1. Measuring mammal biodiversity in tropical rainforests is challenging, and methods that reduce effort while maximizing success are crucial for long-term monitoring programmes. Commonly used methods to assess mammal biodiversity may require substantial sampling effort to be effective. Genetic methods are a new and important sampling tool on the horizon, but obtaining sufficient DNA samples can be a challenge. 2. We evaluated the efficacy of using parasitic leeches Haemadipsa spp., as compared to camera trapping, to sample biodiversity. We collected 200 leeches from four forest patches in northeast Bangladesh, and identified recent vertebrate hosts using Sanger sequencing of the 16S rRNA gene extracted from each individual leech's blood meals. We then compared these data to species data from camera trapping conducted in the same forest patches. 3. Overall, 41.9\% of sequenced leeches contained amplifiable non-human mammal DNA. Four days of collecting leeches led to the identification of 12 species, compared to 26 species identified in 1,334 camera trap nights. 4. Synthesis and applications. After assessing the cost, effort and power of each technique, there are pros and cons to both camera trapping and leech blood meal analysis. Camera trapping and leech collection appear to be complementary approaches. When used together, they may provide a more complete monitoring tool for mammal biodiversity in tropical rainforests. Managers should consider adding leech collection to their biodiversity monitoring toolkit, as improved information will allow managers to create more effective conservation programmes."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
richardson_inbred_2018,Inbred burying beetles suffer fitness costs from making poor decisions,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1881,NA,"Richardson, Jon and Comin, Pauline and Smiseth, Per T. month = jun,",10.1098/rspb.2018.0419,,,,"There is growing interest in how environmental conditions, such as resource availability, can modify the severity of inbreeding depression. However, little is known about whether inbreeding depression is also associated with differences in individual decision-making. For example, decisions about how many offspring to produce are often based upon the prevailing environmental conditions, such as resource availability, and getting these decisions wrong may have important fitness consequences for both parents and offspring. We tested for effects of inbreeding on individual decision-making in the burying beetle Nicrophorus vespilloides, which uses the size of a carrion resource to make decisions about number of offspring. Both inbred and outbred females adjusted their initial decisions about number of eggs to lay based on carcass size. However, when we forced individuals to update this initial decision by providing them with a different-sized carcass partway through reproduction, inbred females failed to update their decision about how many larvae to cull. Consequently, inbred females reared too many larvae, resulting in negative fitness consequences in the form of smaller offspring and reduced female post-reproductive condition. Our study provides novel insights into the effects of inbreeding by showing that poor decision-making by inbred individuals can negatively affect fitness."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
